Graph Name: CollegeMsg.txt
Motif Name: M-4-6.txt
Delta Value: 3200

TIME        NUMBER OF MOTIFS 
0.111593    9
0.164015    5
0.0882292    6
0.0829849    5
0.0978088    5
0.083107    7
0.0834279    5
0.120687    6
0.117388    7
0.090703    3
0.0980361    6
0.11151    11
0.114678    8
0.083221    10
0.103558    8
0.115588    5
0.116143    5
0.100634    8
0.0986631    6
0.102565    6
0.0957201    11
0.130059    5
0.109945    4
0.101114    11
0.0818379    10
0.0921161    5
0.083483    5
0.083041    6
0.170475    10
0.0953741    9
0.103248    3
0.0965772    6
0.113004    11
0.125311    10
0.105197    11
0.107103    3
0.0888448    13
0.108692    8
0.088577    9
0.085186    6
0.083602    9
0.090009    10
0.081816    9
0.084517    9
0.0824342    4
0.0850799    3
0.086237    5
0.0825851    10
0.0834138    6
0.187671    6
0.105209    8
0.103795    2
0.102067    6
0.104567    4
0.117179    8
0.17689    4
0.0839629    4
0.082015    3
0.120145    11
0.111374    4
0.0989521    8
0.0829279    4
0.152672    11
0.0919049    4
0.0894759    7
0.08634    8
0.096822    5
0.108152    8
0.094157    6
0.106923    8
0.104522    9
0.116303    11
0.120798    8
0.0817091    4
0.0837321    3
0.123423    6
0.111714    4
0.082104    4
0.094058    7
0.0843651    7
0.0832942    7
0.104198    10
0.111513    6
0.09847    7
0.0994482    12
0.090364    10
0.113233    7
0.10658    5
0.186101    6
0.0973918    10
0.082649    5
0.0937121    6
0.089601    4
0.096839    4
0.106365    8
0.120736    5
0.104283    5
0.116427    7
0.119473    8
0.103926    7
0.104953    4
0.109341    10
0.100154    8
0.125214    12
0.08886    7
0.083643    16
0.08441    8
0.092762    5
0.112099    3
0.0872979    7
0.101467    5
0.114719    5
0.128625    6
0.126418    9
0.105877    11
0.096051    2
0.0844798    4
0.0823178    14
0.10298    7
0.0823641    7
0.133355    9
0.0857589    7
0.082798    12
0.129578    7
0.0983281    12
0.113044    4
0.0824289    8
0.168475    10
0.0850861    8
0.0832841    2
0.100621    6
