Graph Name: CollegeMsg.txt
Motif Name: M-3-5.txt
Delta Value: 3200

TIME        NUMBER OF MOTIFS 
0.078259    10
0.110612    9
0.113189    9
0.10296    13
0.0790851    2
0.0795159    4
0.0850861    4
0.0931928    3
0.0897861    1
0.0797222    2
0.091959    5
0.085242    4
0.0944991    8
0.0988071    7
0.116065    6
0.0876141    2
0.0791838    7
0.0862291    7
0.1009    9
0.0963969    4
0.08623    9
0.078522    8
0.087013    11
0.0976059    3
0.103314    8
0.099674    6
0.0788462    5
0.0840578    6
0.0795019    4
0.10423    5
0.0917792    9
0.099633    2
0.089623    3
0.078485    3
0.0789659    2
0.0943191    9
0.108098    7
0.086916    6
0.0780752    5
0.0798621    5
0.0973771    5
0.107941    12
0.0946681    4
0.079587    2
0.087451    2
0.0790801    5
0.0798359    8
0.0885251    8
0.0798631    1
0.102825    4
0.118401    4
0.108717    9
0.0791991    5
0.0789561    3
0.100126    4
0.107185    6
0.0930362    5
0.104732    6
0.0853889    7
0.0851691    4
0.0793591    8
0.079047    4
0.078964    2
0.084717    6
0.078635    3
0.0887411    6
0.0781751    8
0.078805    4
0.0975299    9
0.094727    3
0.102365    6
0.0943279    6
0.118849    11
0.0643389    2
0.0602679    6
0.142639    16
0.0792398    3
0.0813138    5
0.0828278    7
0.087523    5
0.101356    1
0.0951462    7
0.0851939    6
0.0795021    9
0.081358    9
0.103449    12
0.0663891    3
0.106082    4
0.122975    12
0.134299    5
0.105913    2
0.112318    6
0.114614    5
0.114254    2
0.15916    5
0.108611    8
0.126354    4
0.142562    8
0.144165    7
0.111709    7
0.100044    6
0.124563    7
0.123064    7
0.106476    10
0.0937059    4
0.0927191    4
0.0672998    3
0.069154    8
0.144081    2
0.12435    3
0.0999441    10
0.116649    13
0.118834    4
0.104747    9
0.081187    6
0.0796931    6
0.0961759    7
0.0807011    3
0.0781012    4
0.078763    0
0.0992379    6
0.0945768    2
0.096689    6
0.091841    4
0.103095    3
0.109928    3
0.0811338    2
0.0783072    7
0.084059    3
0.0902381    4
0.113466    6
0.094589    7
0.0791619    6
0.0787079    4
0.0931821    7
0.102169    5
0.0942421    4
0.111909    8
0.106555    10
0.0799251    6
0.089184    3
0.078233    3
0.078789    10
0.089262    19
0.115744    6
0.0911601    8
0.0791452    4
0.078316    5
0.102444    4
0.0941598    5
0.091624    10
0.113932    3
0.103362    10
0.094368    9
0.0925999    4
0.078413    6
0.084111    4
0.093642    11
0.104189    4
0.0998781    3
0.0861409    8
0.0793302    4
0.0863261    3
0.083847    8
0.0787292    12
0.0785999    7
0.0815759    5
0.0972791    5
0.085463    7
0.104401    7
0.0818911    9
0.0893981    7
0.0790961    2
0.096827    3
0.114158    5
0.0897961    5
0.0976129    6
0.078299    4
0.0876882    10
0.0799499    7
0.111758    4
0.085954    8
0.0794449    8
0.0912089    1
0.0929821    5
0.0880332    3
0.079078    5
0.0790932    9
0.108406    6
0.0899019    5
0.09515    7
0.0843172    7
0.078362    10
0.0856361    3
0.0806661    5
0.104333    4
0.0998471    11
0.107089    11
0.0809131    5
0.07845    5
0.0860322    7
0.174119    2
0.116886    3
0.0797291    10
0.0783632    8
0.100691    5
0.0926111    7
0.0822122    4
0.117454    7
0.104085    7
0.088644    4
0.0794289    4
0.079402    7
0.0784471    9
0.088212    1
0.1333    5
0.100664    6
0.0824499    9
0.0852399    7
0.0921481    2
0.081547    3
0.08603    3
0.111083    3
0.09674    7
0.103795    1
0.0913112    12
0.078501    9
0.0788841    5
0.080565    4
0.0792902    5
0.101514    9
0.0804172    6
0.095561    7
0.0784779    16
0.078712    7
0.0825169    6
0.085201    0
0.10257    9
0.122369    5
0.112226    4
0.086287    6
0.0822561    3
0.091507    3
0.175703    12
0.110786    3
0.080533    2
0.0811019    5
0.0942271    4
0.0911949    5
