Graph Name: CollegeMsg.txt
Motif Name: M-5-1.txt
Delta Value: 3200

TIME        NUMBER OF MOTIFS 
0.10238    25
0.114526    11
0.103888    21
0.0983779    24
0.0981011    21
0.1269    16
0.0945749    26
0.094779    15
0.0990448    21
0.106135    26
0.11302    12
0.12103    25
0.096168    22
0.111946    25
0.0841751    14
0.108817    17
0.101671    23
0.112021    21
0.0926862    20
0.113894    25
0.0985301    14
0.102371    26
0.0882919    10
0.105759    15
0.136485    26
0.0944481    9
0.0824029    21
0.0828061    18
0.111574    15
0.103959    27
0.1059    22
0.108085    13
0.092483    20
0.116625    17
0.100115    24
0.123381    15
0.10653    15
0.0816731    25
0.0837011    20
0.114887    23
0.110507    13
0.106193    18
0.10165    25
0.123801    19
0.11265    22
0.103618    30
0.0874739    26
0.116058    19
0.0832789    24
0.181585    24
0.10231    14
0.0825589    27
0.102178    21
0.106315    23
0.097223    23
0.101963    23
0.095526    17
0.106226    11
0.110348    24
0.117334    19
0.082329    20
0.0824199    21
0.126205    27
0.10528    32
0.099875    19
0.0925441    27
0.081924    10
0.090116    25
0.101696    19
0.108932    20
0.102601    33
0.0815029    19
0.0832582    14
0.084121    12
0.0821381    20
0.0926559    23
0.117255    13
0.098134    17
0.101391    13
0.107128    22
0.113943    16
0.0853581    21
0.127299    27
0.116787    12
0.105763    23
0.104502    27
0.113744    18
0.100084    23
0.084249    20
0.115784    11
0.114395    28
0.124628    12
0.0820479    26
0.08219    25
0.0964229    33
0.082972    21
0.107071    16
0.11309    17
0.117772    16
0.082139    26
0.0830691    27
0.083214    33
0.0820291    14
0.0921941    19
0.114173    9
0.106857    25
0.0904472    17
0.061445    24
0.090384    21
0.0832429    25
0.108236    20
0.109826    16
0.092088    20
0.100746    30
0.109609    18
0.103261    20
0.169661    34
0.089448    17
0.102876    18
0.119728    13
0.125121    21
0.0943739    17
0.108831    19
0.158763    17
0.11497    8
0.103629    17
0.109522    19
0.088913    18
0.111112    13
0.082118    24
0.090817    15
0.0837059    27
0.083287    23
0.0822999    20
0.0816381    24
0.103537    21
0.112949    27
0.102476    21
0.082427    18
0.0818219    26
0.103768    29
0.0939639    15
0.113975    10
0.08285    30
0.0968008    27
0.0826752    16
0.0816081    21
0.109597    18
0.100131    21
0.11867    12
0.1088    17
0.121521    19
0.0997419    20
0.0824759    24
0.0822208    17
0.0845389    20
0.082051    27
0.0832    28
0.104698    27
0.0953569    13
0.106671    17
0.102278    29
0.0854189    23
0.0832999    27
0.108021    32
0.12255    32
0.109806    18
0.0823171    19
0.0823112    28
0.0821569    30
0.082468    20
0.0863202    22
0.0819139    22
0.0945809    22
0.103671    28
0.117203    21
0.110835    25
0.0825579    40
0.082207    28
0.082732    20
0.0819931    34
0.097852    28
0.097219    28
0.104428    29
0.0816472    21
0.0988491    19
0.08674    31
0.103125    17
0.102169    33
0.104134    19
0.0923381    15
0.1274    17
0.0823081    26
0.186911    22
0.107321    20
0.098686    19
0.081991    31
0.0990441    30
0.0830309    22
0.0817409    25
0.167881    18
0.103877    11
0.091023    22
0.0975049    22
0.106145    37
0.108567    19
0.0825429    22
0.10166    20
0.107836    17
0.120889    18
0.0941398    18
0.099967    23
0.100953    13
0.115612    16
0.111525    29
0.0862811    31
0.107451    30
0.103712    14
0.101102    25
0.163729    20
0.0825751    22
0.081352    23
0.115708    15
0.0827489    15
0.0833161    13
0.106062    24
0.112007    31
0.0987792    23
0.098947    15
0.101489    17
0.106355    15
0.102504    26
0.0995672    16
0.105236    21
0.110894    29
0.111317    23
0.102206    14
0.124036    25
0.104259    15
0.102154    25
0.124495    25
0.100175    25
0.109738    11
0.0815599    17
0.10022    24
0.10131    18
0.099154    29
0.104702    28
0.0983    19
0.087574    15
0.0821309    15
0.090271    22
0.102309    14
0.0967722    27
0.110958    24
0.107113    16
0.098186    16
0.103244    33
0.0824392    14
0.170613    11
0.118596    30
0.0981181    17
0.083231    21
0.0819011    38
0.087749    21
0.082737    10
0.0969541    16
0.08711    20
0.0933061    25
0.0965991    32
0.082514    27
0.103299    34
0.100888    19
0.144102    18
0.126752    15
0.096911    19
0.103379    32
0.103965    13
0.114092    27
0.145874    29
0.0948122    16
0.115457    23
0.0818019    23
0.0885742    26
0.0968502    24
0.0818739    11
0.082021    21
0.105012    33
0.094214    21
0.122374    20
0.0816891    30
0.083076    18
0.086982    30
0.0816681    22
0.0843801    23
0.107106    23
0.110408    18
0.0827858    16
0.08266    20
0.110944    7
0.183599    17
0.105397    17
0.0934219    13
0.100297    17
0.124935    12
0.0826721    16
0.0815752    11
0.118508    22
0.118911    22
0.092308    20
0.0994189    30
0.0970628    27
0.115351    16
0.104173    15
0.0822198    26
0.0825069    17
0.083169    22
0.083147    9
0.083014    19
0.0821741    14
0.0911841    21
0.121285    31
0.115866    27
0.108292    20
0.0894899    25
0.117039    19
0.0822601    20
0.153762    23
0.083039    17
0.100691    17
0.107383    29
0.105298    23
0.0950949    18
0.100929    20
0.110963    33
0.082619    20
0.0900688    13
0.082711    27
0.082278    12
