Graph Name: CollegeMsg.txt
Motif Name: M-1-3.txt
Delta Value: 3200

TIME        NUMBER OF MOTIFS 
0.0792801    13
0.096251    4
0.110678    9
0.108725    8
0.110238    9
0.0961969    13
0.103689    7
0.0871322    6
0.0865428    4
0.110505    6
0.084347    5
0.0792661    4
0.0964642    8
0.105133    8
0.103499    15
0.0931339    7
0.107475    8
0.103344    7
0.087101    6
0.0844011    14
0.0952961    8
0.096324    0
0.084573    3
0.0785491    6
0.0820279    10
0.0872009    6
0.092483    9
0.0900309    9
0.104692    6
0.0937581    3
0.146158    7
0.109735    9
0.078428    6
0.10839    5
0.0828021    7
0.114855    13
0.0801022    2
0.140008    3
0.078903    4
0.0797591    8
0.10028    2
0.099499    5
0.0950649    7
0.105496    4
0.112029    9
0.0987639    2
0.090133    7
0.0924778    9
0.112242    7
0.101984    7
0.079726    5
0.088454    2
0.0813489    4
0.0792382    9
0.107667    5
0.114532    5
0.0979681    5
0.0792129    6
0.0824339    3
0.0900049    7
0.077956    2
0.0966511    11
0.0992939    4
0.111006    4
0.0790651    6
0.080343    9
0.0812981    6
0.0784891    8
0.083513    7
0.0879531    7
0.08094    2
0.0902748    9
0.156149    8
0.117115    4
0.098721    1
0.0870342    5
0.111    13
0.082648    10
0.0948579    4
0.110921    11
0.095139    9
0.099103    6
0.0993822    8
0.102836    7
0.093878    2
0.107048    7
0.113326    7
0.0788002    9
0.079869    5
0.088325    7
0.092442    12
0.07955    4
0.158339    8
0.0933621    6
0.0905192    6
0.110484    7
0.101457    2
0.108033    12
0.0793822    8
0.108519    5
0.101662    5
0.095659    9
0.078315    8
0.0786111    7
0.08425    9
0.079042    8
0.117774    12
0.0976052    9
0.086807    13
0.098711    8
0.0982251    7
0.102058    6
0.118463    11
0.079958    5
0.0777411    11
0.0810549    4
0.078474    8
0.079828    5
0.093513    5
0.0995378    5
0.111547    10
0.107849    8
0.106579    9
0.089334    5
0.105443    10
0.0895619    7
0.112012    4
0.10942    6
0.092906    9
0.095938    3
0.0801079    4
0.0863721    7
0.080493    14
0.116828    8
0.087656    8
0.0792642    4
0.0792871    8
0.0854831    5
0.0806069    4
0.080529    11
0.0806561    6
0.080174    7
0.105355    7
0.10643    9
0.100831    5
0.080363    8
0.0808179    19
0.155764    1
0.0945261    4
0.098278    7
0.080054    10
0.0844369    12
0.080158    8
0.0797999    6
0.0956221    7
0.114656    6
0.109086    6
0.105591    8
0.0954309    5
0.112021    7
0.0858819    11
0.106867    3
0.0998621    7
0.106809    8
0.0854418    12
0.101522    13
0.0785458    4
0.143941    2
0.114436    6
0.097152    9
0.104493    5
0.0983322    6
0.109493    3
0.108504    6
0.079917    5
0.096827    6
0.086211    11
0.078861    6
0.0823929    6
0.0871611    8
0.0798721    7
0.109881    7
0.104757    12
0.106819    3
0.093646    5
0.0952711    8
0.103602    6
0.13957    1
0.088846    5
0.077893    10
0.0880592    7
0.07898    13
0.0788682    10
0.0893059    6
0.0787289    5
0.113906    7
0.104818    7
0.0927548    4
0.104117    6
0.0783701    7
0.0884159    8
0.103479    8
0.101787    6
0.105522    10
0.078794    8
0.084964    9
0.0815639    19
0.078541    6
